Timestamp,Username,VideoID,Comment,Date
2023-07-16T07:45:14Z,@encyputri802.,UUGY64rPLxo,Ok,2023-07-16T07:45:14Z
2023-07-15T19:49:02Z,@TCLwandouyou,UUGY64rPLxo,"TGIF? Tetap semangat. Tetap streaming ya guys🎉











Aku nonton lagi  pada empat belas Juli 2O23,  musim panas, mari beat  sampai 100 jeti views",2023-07-15T19:49:02Z
2023-07-16T07:45:24Z,@encyputri802.,UUGY64rPLxo,Ok,2023-07-16T07:45:24Z
2023-07-15T18:30:03Z,@shieugfreedo,UUGY64rPLxo,revina ngentoooddd,2023-07-15T18:30:03Z
2023-07-15T18:32:22Z,@aleee_frw1043,UUGY64rPLxo,Aselii,2023-07-15T18:32:22Z
2023-07-15T18:41:50Z,@badutgrimmjow46,UUGY64rPLxo,Siapa itu Revina? Tolong info nya,2023-07-15T18:41:50Z
2023-07-16T16:43:34Z,@Ren_ibn2508,UUGY64rPLxo,Sapa itu revina??,2023-07-16T16:43:34Z
2023-07-25T10:13:05Z,@shieugfreedo,UUGY64rPLxo,@@Ren_ibn2508 revina itu orang dongo,2024-06-13T23:23:37Z
2023-07-25T10:13:21Z,@shieugfreedo,UUGY64rPLxo,@@badutgrimmjow46 ada bg manusia dongo namanya revina,2024-06-13T23:23:37Z
2023-07-15T17:34:01Z,@pututdarmawan9753,UUGY64rPLxo,Bagus nih nuansa arabic,2023-07-15T17:34:49Z
2023-07-15T04:21:38Z,@KhoirutTamma,UUGY64rPLxo,kerennn,2023-07-15T04:21:38Z
2023-07-15T03:28:15Z,@cre4ms0up,UUGY64rPLxo,Itu bnran ciuman kah?,2023-07-15T03:28:15Z
2023-07-15T08:45:41Z,@handychannel6860,UUGY64rPLxo,Enggk lah itu hnya efek kamera,2023-07-15T08:45:41Z
2023-07-16T01:07:24Z,@Blacklistboo,UUGY64rPLxo,Freya aj make cadar😂 gimmick doang itu,2023-07-16T01:07:24Z
2023-07-16T16:45:09Z,@Ren_ibn2508,UUGY64rPLxo,Nnti klo nyium beneran para ahli surga kepanasan kyk belatung lg + demo berjilid 😆 cocok pokoknya negara wakandul mah,2023-07-16T16:45:09Z
2023-07-15T02:14:24Z,@encyputri802.,UUGY64rPLxo,"15 Juli 2023














Kisah film kartun Upin Ipin the movie petualangan mereka di dasar laut dalam dongeng hanya halusinasi 😂 sama seperti lagu JKT48 new era MV lagu terindah ya",2023-07-15T02:14:24Z
2023-07-15T19:49:34Z,@TCLwandouyou,UUGY64rPLxo,baiklah jeng,2023-07-15T19:49:34Z
2023-07-16T16:46:25Z,@Ren_ibn2508,UUGY64rPLxo,"@ISLAMTAI  lu agama Islam gak usah ngatain agama lu deh brisik. Lu caper yg ngladenin gw doang, kesel kan lu?",2024-06-13T22:48:52Z
2023-07-15T00:18:53Z,@muhammadfikri6255,UUGY64rPLxo,GOKILLL!!!,2023-07-15T00:18:53Z
2023-07-14T21:02:00Z,@Lastsmilelost17,UUGY64rPLxo,Lagu LGBT ko di support,2023-07-14T21:02:00Z
2023-07-15T09:08:30Z,@seeesshhbro,UUGY64rPLxo,Emang kalo nasida ria atau opick rilis single baru mau lu dengerin?,2023-07-15T09:08:30Z
2023-07-15T09:35:45Z,@syarifnurhakim6003,UUGY64rPLxo,Lu pahamin yang dalam lah jangan langsung LGBT Mulu pikiran nya,2023-07-15T09:35:45Z
2023-07-15T09:38:28Z,@seeesshhbro,UUGY64rPLxo,@@syarifnurhakim6003 yaelah emang lagu lgbt denial bgt 1 orang ini,2024-06-13T20:55:00Z
2023-07-16T10:12:55Z,@waifukoqm4yad141,UUGY64rPLxo,"Mau caper? Mau jadi sok suci? 
Ngaca bang liatlah playlist mu",2023-07-16T10:12:55Z
2023-07-16T12:27:18Z,@Lastsmilelost17,UUGY64rPLxo,Iya anjir MV nya aja udah LGBT bet konsepnya. Ngerusak pikiran anak bangsa,2023-07-16T12:27:18Z
2023-07-16T12:43:26Z,@waifukoqm4yad141,UUGY64rPLxo,"@@Lastsmilelost17 konsep? Anda aja yg tidk memahami isinya, pikiran anda isinya cuma lgbt melulu sama aja mesum🤣",2024-06-13T20:55:01Z
2023-07-18T23:47:35Z,@iisaaaaaa-,UUGY64rPLxo,pikiran lo kayaknya udah di isi penuh dengan lgtb ya?,2023-07-18T23:47:35Z
2023-07-27T18:41:37Z,@squidchan7614,UUGY64rPLxo,Itu Krn di JKT ga ada lakinya aja,2023-07-27T18:41:37Z
2023-07-14T16:04:44Z,@pajarnarimotv8358,UUGY64rPLxo,"MV Benang Sari, Putik & Kupu-kupu Malam Utusan JKT48 Boleh di Sorot Media Asing Thailand Yakni MCOT.",2023-07-14T16:04:44Z
2023-07-15T01:16:16Z,@emeraldhand3377,UUGY64rPLxo,Share link nya dong,2023-07-15T01:16:16Z
2023-07-15T02:14:36Z,@encyputri802.,UUGY64rPLxo,Ok,2023-07-15T02:14:36Z
2023-07-14T14:00:06Z,@studentfilms4753,UUGY64rPLxo,"Gw gak suka laguw JKT 48. Tapi sejauh ini. Lagu ini yang paling jauh MV NYA. Jauh dr ekspektasi.

Freya yang bikin.gw suka JKT era ini🎉",2023-07-14T14:00:06Z
2023-07-15T02:15:29Z,@encyputri802.,UUGY64rPLxo,Ok,2023-07-15T02:15:29Z
2023-07-14T11:26:01Z,@bonievale140,UUGY64rPLxo,Keren sih lagunya....cocok buat ost kek sailormoon wedding peach ..anime2 gituh baguss,2023-07-14T11:26:01Z
2023-07-14T04:42:50Z,@ikanlele6155,UUGY64rPLxo,"Serasa lagi di film ALLADIN.

POV: JADI ABU nya 🐵😂😂",2023-07-14T04:42:50Z
2023-07-15T02:15:35Z,@encyputri802.,UUGY64rPLxo,Ok,2023-07-15T02:15:44Z
2023-07-14T04:16:33Z,@encyputri802.,UUGY64rPLxo,"14 Juli 2023











Kisah film kartun Upin Ipin the movie ada seekor kuda laut dalam dongeng seorang Ijat 😂 sama seperti lagu JKT48 new era MV lagu keren abis",2023-07-14T04:16:33Z
2023-07-13T19:13:40Z,@TCLwandouyou,UUGY64rPLxo,"Bosan dengan keadaan disekitar? Tetap semangat. Tetap streaming ya guys🎉











Aku nonton lagi  pada 13 Juli 2O23,  musim panas, mari beat  sampai 100 jeti views",2023-07-13T19:13:40Z
2023-07-14T04:17:19Z,@encyputri802.,UUGY64rPLxo,Oke,2023-07-14T04:17:19Z
2023-07-13T12:45:50Z,@PendetaGarisLucuPGL,UUGY64rPLxo,"Marilah kita memuaskan berahi hingga pagi hari, dan bersama-sama menikmati asmara.",2023-07-13T12:45:50Z
2023-07-14T04:17:35Z,@encyputri802.,UUGY64rPLxo,Oke,2023-07-14T04:17:35Z
2023-07-13T12:37:36Z,@kiaakikiaa,UUGY64rPLxo,sus banget,2023-07-13T12:37:36Z
2023-07-13T09:09:09Z,@AkuaQua,UUGY64rPLxo,Hallo aqua desu,2023-07-13T09:09:09Z
2023-07-13T07:27:48Z,@encyputri802.,UUGY64rPLxo,"13 Juli 2023











Kisah film kartun Upin Ipin the movie ada seekor ular laut di dasar laut dalam dongeng 😂 sama seperti lagu JKT48 new era MV lagu Bagus",2023-07-13T07:27:48Z
2023-07-13T19:13:50Z,@TCLwandouyou,UUGY64rPLxo,Baiklah jeng,2023-07-13T19:13:50Z
2023-07-12T20:47:48Z,@AhmadBayhaqiii,UUGY64rPLxo,Dikit lagi 2 juta gesss,2023-07-12T20:47:48Z
2023-07-13T07:28:11Z,@encyputri802.,UUGY64rPLxo,OK,2023-07-13T07:28:11Z
2023-07-15T18:43:32Z,@badutgrimmjow46,UUGY64rPLxo,​@@encyputri802.wkw,2024-06-13T22:07:41Z
2023-07-12T17:39:25Z,@TCLwandouyou,UUGY64rPLxo,"Semangat harimu guys, walau hujan. Tetap streaming ya guys🎉











Aku nonton lagi  pada 12 Juli 2O23,  musim panas, mari beat  sampai 100 jeti views",2023-07-12T17:39:25Z
2023-07-13T07:27:56Z,@encyputri802.,UUGY64rPLxo,OK,2023-07-13T07:27:56Z
2023-07-12T14:10:37Z,@universitasraharja2593,UUGY64rPLxo,Marsha ga ada obeng asli ❤❤❤,2023-07-12T14:10:37Z
2023-07-12T11:40:46Z,@encyputri802.,UUGY64rPLxo,"12 Juli 2023












Kisah film kartun Upin Ipin the movie ada seekor burung Cemara di pantai seorang kepala sekolah 😂 sama seperti lagu JKT48 new era MV lagu is the best",2023-07-12T11:41:11Z
2023-07-12T17:39:41Z,@TCLwandouyou,UUGY64rPLxo,Baiklah jeng,2023-07-12T17:39:41Z
2023-07-12T01:49:41Z,@Evan-mp3ox,UUGY64rPLxo,Udah pada liat teaser mv misamo versi momo kalian guys? 😊,2023-07-12T01:49:41Z
2023-07-12T01:14:16Z,@quinmi136,UUGY64rPLxo,Keren banget sih ya ampooonnn ❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,2023-07-12T01:14:16Z
2023-07-12T11:41:16Z,@encyputri802.,UUGY64rPLxo,Ok,2023-07-12T11:41:16Z
2023-07-11T16:50:46Z,@TCLwandouyou,UUGY64rPLxo,"Senangnya lihat JKT48 Summer Tour keliling berbagai kota ☺️. Tetap streaming ya guys🎉











Aku nonton lagi  pada 11 Juli 2O23,  musim panas, mari beat  sampai 100 jeti views",2023-07-11T16:50:46Z
2023-07-12T09:15:40Z,@encyputri802.,UUGY64rPLxo,Ok,2023-07-12T09:15:40Z
2023-07-11T15:42:21Z,@seeesshhbro,UUGY64rPLxo,Salip punya snh,2023-07-11T15:42:21Z
2023-07-11T14:40:27Z,@BarudakJKT48,UUGY64rPLxo,apsih pda debat apa susah nyh nonton gthh,2023-07-11T14:40:27Z
2023-07-11T15:42:36Z,@seeesshhbro,UUGY64rPLxo,Enak tau debat,2023-07-11T15:42:36Z
2023-07-11T08:31:02Z,@hantubonus8229,UUGY64rPLxo,Katrin Cleopatra kuuuuuuuu❤❤❤❤❤❤,2023-07-11T08:31:02Z
2023-07-11T04:02:36Z,@encyputri802.,UUGY64rPLxo,"11 Juli 2023









Kisah film kartun Upin Ipin the movie ada seekor buaya seorang Bu Jasmin lucu didasar laut dalam 😂 sama seperti lagu JKT48 new era MV lagu favorit",2023-07-11T04:02:36Z
2023-07-11T16:50:53Z,@TCLwandouyou,UUGY64rPLxo,Baiklah jeng,2023-07-11T16:50:53Z
2023-07-11T16:51:15Z,@TCLwandouyou,UUGY64rPLxo,Baiklah jeng,2023-07-11T16:51:15Z
2023-07-10T19:35:47Z,@TCLwandouyou,UUGY64rPLxo,"Senin memang kembali duty, tetap semangat ya guys anda tidak sendirian loh ;). Tetap streaming ya guys🎉











Aku nonton lagi  pada 10 Juli 2O23,  musim panas, mari beat  sampai 100 jeti views",2023-07-10T19:35:47Z
2023-07-11T04:02:46Z,@encyputri802.,UUGY64rPLxo,Oke,2023-07-11T04:02:46Z
2023-07-15T18:35:41Z,@shieugfreedo,UUGY64rPLxo,bnyk crito,2023-07-15T18:35:41Z
2023-07-10T17:28:31Z,@hikun7075,UUGY64rPLxo,KEREN BGT???😭😭😭,2023-07-10T17:28:31Z
2023-07-11T04:02:57Z,@encyputri802.,UUGY64rPLxo,Oke,2023-07-11T04:02:57Z
2023-07-10T13:23:00Z,@encyputri802.,UUGY64rPLxo,"10 Juli 2023











Kisah film kartun Upin Ipin the movie ada seekor cumi-cumi seorang ah tong di dasar laut dalam 😂 sama seperti lagu JKT48 new era MV lagu istimewa",2023-07-10T13:23:00Z
2023-07-10T19:36:15Z,@TCLwandouyou,UUGY64rPLxo,hajar jeng,2023-07-10T19:36:15Z
2023-07-09T19:42:08Z,@TCLwandouyou,UUGY64rPLxo,"Bagaimanapun hari anda lewati, tetap semangat ya guys anda tidak sendirian loh ;). Tetap streaming ya guys🎉











Aku nonton lagi  pada 9 Juli 2O23,  musim panas, mari beat  sampai 100 jeti views",2023-07-09T19:42:08Z
2023-07-10T13:23:09Z,@encyputri802.,UUGY64rPLxo,Yes,2023-07-10T13:23:09Z
2023-07-09T10:24:22Z,@encyputri802.,UUGY64rPLxo,"9 Juli 2023










Kisah film kartun Upin Ipin the movie ada seekor pinguin seorang jarjit di dasar laut dalam 😂 sama seperti lagu JKT48 new era MV lagu ku kagumi",2023-07-09T10:24:22Z
2023-07-09T19:42:17Z,@TCLwandouyou,UUGY64rPLxo,baiklah jeng,2023-07-09T19:42:17Z
2023-07-09T10:12:12Z,@oppolahat530,UUGY64rPLxo,Merinding cuk🥵🥵🥵,2023-07-09T10:12:12Z
2023-07-08T21:11:39Z,@TCLwandouyou,UUGY64rPLxo,"Malam Minggu semangat ya guys. Tetap streaming ya guys🎉











Aku nonton lagi  pada 8 Juli 2O23,  musim panas, mari beat  sampai 100 jeti views",2023-07-08T21:11:39Z
2023-07-09T10:24:31Z,@encyputri802.,UUGY64rPLxo,Oke,2023-07-09T10:24:31Z
2023-07-08T21:10:47Z,@TCLwandouyou,UUGY64rPLxo,"TGIF, tetap semangat ya guys. Tetap streaming ya guys🎉
, 










Aku nonton lagi  pada 7 Juli 2O23,  musim panas, mari beat  sampai 100 jeti views",2023-07-08T21:10:47Z
2023-07-09T10:24:42Z,@encyputri802.,UUGY64rPLxo,Oke,2023-07-09T10:24:42Z
2023-07-08T16:10:00Z,@sarahtzy702,UUGY64rPLxo,"Gokil nih video klip. Jujurly ini klip paling erotis, good acting untuk center. 🔥🔥🔥",2023-07-08T16:10:00Z
2023-07-08T14:31:33Z,@anandamuhammad5162,UUGY64rPLxo,Intinya bukan liat video nya tapi memahami arti dari lagu nya,2023-07-08T14:31:33Z
2023-07-08T09:11:56Z,@4minn_,UUGY64rPLxo,Maeng❤❤❤❤❤lope sekebon buat kamu,2023-07-20T17:13:52Z
2023-07-09T10:24:53Z,@encyputri802.,UUGY64rPLxo,Oke,2023-07-09T10:24:53Z
2023-07-08T05:45:39Z,@encyputri802.,UUGY64rPLxo,"8 Juli 2023










Kisah film kartun Upin Ipin the movie ada seekor penyu seorang Ijat sangat imut lucu 😂 sama seperti lagu JKT48 new era MV lagu terindah",2023-07-08T05:45:39Z
2023-07-08T20:11:33Z,@TCLwandouyou,UUGY64rPLxo,Baiklah jeng,2023-07-08T20:11:33Z
2023-07-07T15:42:53Z,@saiaagung1433,UUGY64rPLxo,keren banget ❤❤,2023-07-07T15:42:53Z
2023-07-07T15:20:27Z,@gheawiratama,UUGY64rPLxo,"gue suka jkt48 dari gen pertama melody dkk.dan emang dari dulu konsepnya masih remaja gitu, tapi sekarang gila + keren sih konsepnya udah mulai baru dan dari semua aransemen yg aku tonton dari setiap grup 48 cuma jkt yg lebih fres aja semoga jkt kedepanya tambah sukses dan jaya amin gak tergerus oleh apapun amin.",2023-07-09T02:21:48Z
2023-09-08T08:54:07Z,@encyputri802.,UUGY64rPLxo,Sama,2023-09-08T08:54:05Z
2023-07-07T13:01:01Z,@dinnyashadhatriloka3478,UUGY64rPLxo,Plis OMG BANGET,2023-07-07T13:01:01Z
2023-07-07T03:51:49Z,@encyputri802.,UUGY64rPLxo,"7 Juli 2023












Kisah film kartun Upin Ipin the movie ada seekor anjing laut seorang Mail lucu didasar laut 😂 sama seperti lagu JKT48 new era MV lagu menginspirasi kehidupan",2023-07-07T03:51:49Z
2023-07-07T00:14:46Z,@mahdihanif1393,UUGY64rPLxo,"Yang mau nyari freya, ada disini",2023-09-12T04:24:04Z
2023-07-06T22:42:08Z,@suanggi7302,UUGY64rPLxo,"Njay, nonton ini serasa di temani anaksunamun",2023-07-06T22:42:08Z
2023-07-06T15:33:09Z,@ajipermana2725,UUGY64rPLxo,"Ya ampun marsha, mimisan aku",2023-07-06T15:33:09Z
2023-07-06T05:00:23Z,@thomassanjaya3585,UUGY64rPLxo,keren begini drpd ala2 jepang2 sok imut.,2023-07-06T05:00:23Z
2023-07-06T09:34:49Z,@n90x12,UUGY64rPLxo,Sangean👏😅,2023-07-06T09:34:49Z
2023-07-07T03:52:15Z,@encyputri802.,UUGY64rPLxo,Ok,2023-07-07T03:52:15Z
2023-07-06T04:56:18Z,@encyputri802.,UUGY64rPLxo,"6 Juli 2023









Selamat menonton lagu JKT48 new era MV lagu ini 😂 besok animasi kartun lagi",2023-07-06T04:56:18Z
2023-07-06T19:49:59Z,@TCLwandouyou,UUGY64rPLxo,Baiklah jeng,2023-07-06T19:49:59Z
2023-07-06T02:36:51Z,@kupattahumagelang8415,UUGY64rPLxo,"O maygat kathrina,
Om sampe lupa umur lihat kerlingan matamu",2023-07-06T02:36:51Z
2023-07-06T04:56:59Z,@encyputri802.,UUGY64rPLxo,Iya,2023-07-06T04:56:59Z
2023-07-08T08:00:48Z,@tukangdislike3547,UUGY64rPLxo,"Emang di lagu ini auranya beda banget, apalagi Marsha, yang biasanya imoet imoet pas di lagu ini beda",2023-07-08T08:00:48Z
2023-07-05T19:43:58Z,@TCLwandouyou,UUGY64rPLxo,"Apa yang kamu lakukan hari ini, tetap semangat ya guys. etap streaming ya guys🎉












Aku nonton lagi  pada 5 Juli 2O23,  musim panas, mari beat  sampai 100 jeti views",2023-07-05T19:43:58Z
2023-07-06T04:56:31Z,@encyputri802.,UUGY64rPLxo,OK,2023-07-06T04:56:31Z
2023-07-05T17:19:22Z,@X_Yorki,UUGY64rPLxo,"freyana....
mutiara....
kathrina....
adzana....
permainan berbahaya...",2023-07-05T17:19:22Z
2023-07-06T04:56:50Z,@encyputri802.,UUGY64rPLxo,Iya,2023-07-06T04:56:50Z
2023-07-05T03:07:42Z,@encyputri802.,UUGY64rPLxo,"5 Juli 2023










Spesial musik idul Adha guys part bonus 😂 selamat datang cinta dunia musik lagu JKT48 new era MV lagu kesayangan",2023-07-05T03:07:42Z
2023-07-05T19:44:10Z,@TCLwandouyou,UUGY64rPLxo,baiklah jeng,2023-07-05T19:44:10Z
2023-07-04T21:48:42Z,@mchmdfaisall05,UUGY64rPLxo,❤,2023-07-04T21:48:42Z
2023-07-04T17:27:07Z,@renaldo_yr,UUGY64rPLxo,WKWK gw baru tau sumpah lagu jkt48 bsa se-dark ini ceritanya,2023-07-04T17:27:07Z
2023-07-05T03:08:06Z,@encyputri802.,UUGY64rPLxo,Iya,2023-07-05T03:08:06Z
2023-07-07T15:34:01Z,@greyson668,UUGY64rPLxo,"kirain lagu seperti kfc, heavy rotate, river, kek gituan aja ya wkwk. untg kg translate lagu yg ada unsur politik deh",2023-07-07T15:34:01Z
2023-07-10T00:05:08Z,@Donjojoful,UUGY64rPLxo,"Masih banyak yg dark, ini masih ketutupan majas, klo yg terang2an coba denger Disko di UKS..",2023-07-10T00:05:08Z
2023-07-10T00:40:09Z,@renaldo_yr,UUGY64rPLxo,@@Donjojoful HAAAAA kok bisa gitu liriknya😂 baru tau cuk,2024-06-14T00:19:39Z
2023-07-04T16:39:13Z,@TCLwandouyou,UUGY64rPLxo,"Jangan merasa perjuanganmu sia-sia. tetap streaming ya guys🎉












Aku nonton lagi  pada  empat  Juli 2O23,  musim panas, mari beat  sampai 100 jeti views",2023-07-04T16:39:13Z
2023-07-05T03:07:52Z,@encyputri802.,UUGY64rPLxo,Iya,2023-07-05T03:07:52Z
2023-07-04T12:10:06Z,@feryrismayadi5388,UUGY64rPLxo,J,2023-07-04T12:10:06Z
2023-07-04T08:47:24Z,@encyputri802.,UUGY64rPLxo,"4 Juli 2023








Spesial musik idul Adha guys part end 😂 selamat datang kembali di streaming MP3 JKT48 new era MV lagu amazing",2023-07-04T08:47:24Z
2023-07-04T16:39:24Z,@TCLwandouyou,UUGY64rPLxo,Baiklah jeng,2023-07-04T16:39:24Z
2023-07-03T22:26:00Z,@ddc605,UUGY64rPLxo,Lebih baik dari SNH48 asli.,2023-07-03T22:26:00Z
2023-07-05T20:08:45Z,@itslovelyohann9222,UUGY64rPLxo,"SNH cuma alih bahasa sama ada storyline, kalo ini instrument sama dialognya diubah. Keduanya tetep bagus kok",2023-07-05T20:08:45Z
2023-07-06T00:04:26Z,@ddc605,UUGY64rPLxo,"@@itslovelyohann9222 Melodi dan lirik AKB48, SNH48 dan JKT48 sama.
JKT48 referensi oriental.
Semoga dipahami. Apakah dengan penerjemah.",2024-06-13T23:06:07Z
2023-07-03T21:26:39Z,@utsmanbazemul8205,UUGY64rPLxo,"Gilaaaa aransemen nya ,, bener2 new era ,,,",2023-07-03T21:26:39Z
2023-07-03T15:10:43Z,@toiffulaman6581,UUGY64rPLxo,Suara nya Freya unik bgt,2023-07-03T15:10:43Z
2023-07-03T14:15:07Z,@TCLwandouyou,UUGY64rPLxo,"Hari ini kliring ke 3 bank, lelah, tetap streaming ya guys🎉












Aku nonton lagi  pada  3 Juli 2O23,  musim panas, mari beat  sampai 100 jeti views",2023-07-03T14:15:07Z
2023-07-04T08:47:33Z,@encyputri802.,UUGY64rPLxo,Ok,2023-07-04T08:47:33Z
2023-07-12T01:51:48Z,@Evan-mp3ox,UUGY64rPLxo,Semangat bang streamingnya,2023-07-12T01:51:48Z
2023-07-03T03:56:39Z,@DenaNatalia92,UUGY64rPLxo,"Dah 1,4jt aja
Dah 1,5jt aja😊
Dah 1,6jt aja😅
Dah 1,7jt aja🎉
Dah 1,8jt aja🎉",2023-07-03T03:56:39Z
2023-07-04T08:47:43Z,@encyputri802.,UUGY64rPLxo,Ok,2023-07-04T08:47:43Z
2023-07-03T03:02:14Z,@encyputri802.,UUGY64rPLxo,"2 Juli 2023
3 Juli 2023










Selamat bulan baru dengan semangat baru untuk terus streaming MP3 JKT48 new era MV bikin mempesona",2023-07-03T03:02:14Z
2023-07-03T14:15:26Z,@TCLwandouyou,UUGY64rPLxo,Baiklah jeng,2023-07-03T14:15:26Z
2023-07-03T02:39:20Z,@samuely.ambarita4256,UUGY64rPLxo,"Videonya keren banget sumpah, apalagi liat maeng ga ngelawak itu jarang jarang",2023-07-03T02:39:20Z
2023-07-02T19:58:32Z,@TCLwandouyou,UUGY64rPLxo,"Habis nonton JKT48 Summer Festival, tetap streaming ya guys🎉












Aku nonton lagi  pada  2 Juli 2O23,  musim panas, mari beat  sampai 100 jeti views",2023-07-02T19:58:32Z
2023-07-03T03:02:22Z,@encyputri802.,UUGY64rPLxo,Ok,2023-07-03T03:02:22Z
2023-07-02T08:38:29Z,@bariqazfi1065,UUGY64rPLxo,😍😍😍,2023-07-02T08:38:29Z
2023-07-02T05:45:39Z,@unibon19,UUGY64rPLxo,kuy 2 juta,2023-07-02T05:45:39Z
2023-07-03T03:02:46Z,@encyputri802.,UUGY64rPLxo,Ok,2023-07-03T03:02:46Z
2023-07-01T15:39:11Z,@TCLwandouyou,UUGY64rPLxo,"Sudah bulan baru nih, tetap streaming ya guys🎉












Aku nonton lagi  pada  1 Juli 2O23,  musim panas, mari beat  sampai 100 jeti views",2023-07-01T15:39:11Z
2023-07-03T03:02:34Z,@encyputri802.,UUGY64rPLxo,Ok,2023-07-03T03:02:34Z
2023-07-01T08:49:02Z,@encyputri802.,UUGY64rPLxo,"1 Juli 2023










Spesial musik idul Adha guys part two 😂 selamat menyukai lagu JKT48 new era MV lagu favorit ku",2023-07-01T08:49:02Z
2023-07-01T15:39:19Z,@TCLwandouyou,UUGY64rPLxo,Baiklah jeng,2023-07-01T15:39:19Z
2023-07-01T05:59:21Z,@elinsrimulyana7582,UUGY64rPLxo,"Artist belike ehm menarik,...",2023-07-01T05:59:21Z
2023-07-01T02:58:05Z,@bima_nyu3765,UUGY64rPLxo,Freyaaa....,2023-07-01T02:58:05Z
2023-07-01T08:49:26Z,@encyputri802.,UUGY64rPLxo,Ok,2023-07-01T08:49:26Z
2023-06-30T20:17:06Z,@TCLwandouyou,UUGY64rPLxo,"TGIF Tetap streaming ya guys🎉












Aku nonton lagi  pada  30 Juni 2O23,  musim panas, mari beat  sampai 100 jeti views",2023-06-30T20:17:06Z
2023-07-01T08:49:13Z,@encyputri802.,UUGY64rPLxo,Ok,2023-07-01T08:49:13Z
2023-06-30T09:05:00Z,@encyputri802.,UUGY64rPLxo,"30 Juni 2023












Spesial musik idul Adha qurban yuk 😂 selamat datang di blog ini streaming MP3 JKT48 new era MV lagu terbaik",2023-06-30T09:05:00Z
2023-06-29T17:26:01Z,@TCLwandouyou,UUGY64rPLxo,"Lagu JKT48 untuk semua umur ya bukan untuk kalangan ABG aja. Tetap streaming ya guys🎉












Aku nonton lagi  pada  29 Juni 2O23,  musim panas, mari beat  sampai 100 jeti views",2023-06-29T17:26:01Z
2023-06-30T09:05:13Z,@encyputri802.,UUGY64rPLxo,OkE,2023-06-30T09:05:13Z
2023-06-30T10:54:13Z,@antumnanya4144,UUGY64rPLxo,Bikin akun baru om,2023-06-30T10:54:13Z
2023-06-29T13:48:00Z,@TCLwandouyou,UUGY64rPLxo,"Idol x fans selalu dekat. Tetap streaming ya guys🎉












Aku nonton lagi  pada  28 Juni 2O23,  musim panas, mari beat  sampai 100 jeti views",2023-06-29T13:48:00Z
2023-06-30T09:05:25Z,@encyputri802.,UUGY64rPLxo,Oke,2023-06-30T09:05:25Z
2023-06-29T07:03:44Z,@JunetLeni,UUGY64rPLxo,Bgus❤,2023-06-29T07:03:44Z
2023-06-30T09:05:37Z,@encyputri802.,UUGY64rPLxo,Oke,2023-06-30T09:05:37Z
2023-06-29T00:25:10Z,@seeesshhbro,UUGY64rPLxo,Ok,2023-06-29T00:25:10Z
2023-06-28T18:13:36Z,@encyputri802.,UUGY64rPLxo,"29 Juni 2023










Selamat hari raya idul adha qurban yuk 😂 selamat menikmati streaming MP3 JKT48 new era MV bikin mood",2023-06-28T18:13:36Z
2023-06-29T13:48:16Z,@TCLwandouyou,UUGY64rPLxo,Baiklah jeng,2023-06-29T13:48:16Z
2023-06-28T12:15:19Z,@Christekhno,UUGY64rPLxo,"Buset 1,8 cuy",2023-06-28T12:15:19Z
2023-06-28T18:14:00Z,@encyputri802.,UUGY64rPLxo,Ok,2023-06-28T18:14:00Z
2023-06-28T12:06:14Z,@idk_5679,UUGY64rPLxo,Semoga lagu ini dibawain saat konser nanti hehehe,2023-06-28T12:06:14Z
2023-06-28T18:13:52Z,@encyputri802.,UUGY64rPLxo,Ok,2023-06-28T18:13:52Z
2023-12-25T15:16:22Z,@Blacklistboo,UUGY64rPLxo,Jot: ok sudah ✓,2023-12-25T15:16:22Z
2023-06-28T08:02:56Z,@encyputri802.,UUGY64rPLxo,"28 Juni 2023







Kita akan memasuki takbiran idul Adha guys 😂 tetap stay dirumah streaming MP3 JKT48 new era MV",2023-06-28T08:02:56Z
2023-06-27T19:53:32Z,@TCLwandouyou,UUGY64rPLxo,"target kita adalah konser ke Gelora Bung Karno 3 hari 3 malam. Tetap streaming ya guys🎉












Aku nonton lagi  pada  27 Juni 2O23,  musim panas, mari beat  sampai 100 jeti views",2023-06-27T19:53:32Z
2023-06-28T08:03:11Z,@encyputri802.,UUGY64rPLxo,Oke,2023-06-28T08:03:11Z
2023-06-27T13:36:13Z,@CielynusDarick,UUGY64rPLxo,Menuju 2M!!!,2023-06-27T13:36:13Z
2023-06-28T08:03:21Z,@encyputri802.,UUGY64rPLxo,Oke,2023-06-28T08:03:21Z
2023-06-27T08:38:29Z,@encyputri802.,UUGY64rPLxo,"27 Juni 2023













Kisah film kartun Upin Ipin the movie ada seekor ikan badut sebagai Susanti sangat imut 😂 sama seperti lagu JKT48 new era MV lagu good",2023-06-27T08:38:29Z
2023-06-27T19:52:28Z,@TCLwandouyou,UUGY64rPLxo,baiklah jeng,2023-06-27T19:52:28Z
2023-06-27T02:49:22Z,@TCLwandouyou,UUGY64rPLxo,"Siap-siap konser ke Gelora Bung Karno aka tokyo domenya Indonesia. Tetap streaming ya guys🎉












Aku nonton lagi  pada  26 Juni 2O23,  musim panas, mari beat  sampai 100 jeti views",2023-06-27T02:49:22Z
2023-06-27T08:38:38Z,@encyputri802.,UUGY64rPLxo,Oke,2023-06-27T08:38:38Z
